item_id,item_type,user_id,liked_date,tag1,tag2,tag3,tag4,tag5,tag6,tag7,tag8,tag9,tag10,tag11,tag12,tag13,tag14,tag15,tag16,tag17
item2711,type0,user1299,2021-08-28 13:07:01.302000,label9,label7,label70,label58,label38,label4,label6,label33,label47,,,,,,,,
item3827,type1,user1299,2021-08-25 19:21:51.443000,label130,label38,label6,label35,label7,label47,,,,,,,,,,,
item1421,type0,user1299,2021-09-13 01:05:17.257000,label4,label47,label7,label38,label6,,,,,,,,,,,,
item1125,type1,user1299,2021-09-02 11:19:10.516000,label4,label9,label3,label16,label62,label69,label5,,,,,,,,,,
item1438,type1,user1299,2021-09-14 21:16:26.918000,label54,label38,label133,label65,label63,label6,label47,label7,label4,,,,,,,,
item13,type1,user13,2021-08-05 00:45:14.619000,label6,label4,label65,label5,,,,,,,,,,,,,
item856,type2,user13,2021-08-24 15:33:47.671000,label129,label9,label4,label6,label193,label76,,,,,,,,,,,
item2041,type3,user13,2021-10-11 15:59:26.066000,label6,label21,label4,,,,,,,,,,,,,,
item807,type0,user13,2021-10-12 18:33:50.802000,label9,label12,label69,label27,label5,label4,,,,,,,,,,,
item212,type0,user13,2021-10-19 12:23:57.299000,label28,label33,label6,label4,,,,,,,,,,,,,
item3401,type1,user13,2021-10-11 15:51:00.338000,label6,label18,,,,,,,,,,,,,,,
item2179,type1,user13,2021-10-19 12:14:43.763000,label43,label10,label9,label6,label39,label4,label103,,,,,,,,,,
item3286,type0,user13,2021-10-11 14:23:49.458000,label172,label4,label72,label21,label8,label6,label88,label93,,,,,,,,,
item1029,type1,user13,2021-08-31 16:31:18.515000,label4,label6,,,,,,,,,,,,,,,
item3472,type1,user13,2021-10-22 14:07:23.935000,label6,label61,label27,label12,label9,label4,label5,,,,,,,,,,
item1039,type1,user1301,2021-08-29 15:07:03.054000,label4,label9,label5,label6,label27,label12,,,,,,,,,,,
item1377,type1,user1301,2021-09-10 22:00:31.583000,label9,label43,label4,label249,label63,label6,label36,,,,,,,,,,
item850,type3,user1301,2021-08-22 22:45:32.517000,label39,label6,label43,label4,,,,,,,,,,,,,
item824,type3,user1301,2021-08-22 22:46:28.658000,label47,label6,label35,label7,label38,,,,,,,,,,,,
item2866,type1,user1301,2021-08-31 17:26:36.909000,label6,label5,label4,label9,label12,label27,,,,,,,,,,,
item4131,type1,user1301,2021-08-31 17:32:42.708000,label61,label9,label4,label5,label6,label12,label27,,,,,,,,,,
item4823,type1,user1301,2021-09-10 22:11:33.188000,label43,label4,label39,label6,,,,,,,,,,,,,
item1049,type1,user1308,2021-08-29 19:16:37.631000,label6,label5,label4,label9,label12,label27,,,,,,,,,,,
item1870,type1,user1308,2021-09-30 17:33:34.284000,label27,label6,label5,label9,label4,label12,,,,,,,,,,,
item61,type0,user1308,2021-10-05 11:48:19.513000,label10,label17,label4,label21,label72,label6,label8,label152,,,,,,,,,
item1972,type1,user1308,2021-10-05 12:27:10.251000,label6,label74,label97,label55,label4,label9,,,,,,,,,,,
item1184,type1,user1308,2021-09-02 17:57:56.030000,label71,label9,label6,label51,label101,label35,label4,label33,label11,,,,,,,,
item1565,type1,user1308,2021-09-18 13:26:04.146000,label38,label47,label21,label4,label7,label6,,,,,,,,,,,
item3329,type1,user1308,2021-10-04 13:01:20.765000,label4,label5,label6,label27,label69,label209,label12,label9,,,,,,,,,
item14,type1,user1308,2021-10-06 02:33:07.935000,label69,label27,label12,label5,label4,label9,,,,,,,,,,,
item1146,type1,user1308,2021-09-02 18:42:58.666000,label9,label12,label52,label27,label6,label5,label4,label75,,,,,,,,,
item4293,type1,user1308,2021-10-04 16:03:34.491000,label4,label5,label6,label58,label12,label27,label70,label33,label9,,,,,,,,
item1051,type0,user1310,2021-08-29 20:09:58.292000,label7,label6,label47,label19,label38,label11,,,,,,,,,,,
item1847,type0,user1310,2021-09-27 21:24:29.706000,label27,label35,label5,label4,label9,label12,,,,,,,,,,,
item1800,type2,user1310,2021-09-27 21:31:53.497000,label12,label9,label4,label6,label5,label27,,,,,,,,,,,
item1924,type1,user1310,2021-10-02 22:21:03.680000,label9,label4,label5,label6,label168,label12,label42,label27,,,,,,,,,
item1962,type3,user1310,2021-10-05 05:47:45.163000,label12,label52,label27,label6,label5,label75,label9,label4,,,,,,,,,
item3337,type0,user1310,2021-10-02 22:15:00.031000,label4,label6,label132,label27,label12,label9,label5,,,,,,,,,,
item400,type1,user1310,2021-10-07 22:07:04.537000,label9,label35,label27,label12,label41,label6,label5,label4,label146,,,,,,,,
item63,type0,user1319,2021-08-30 00:49:02.183000,label33,label65,label51,label118,,,,,,,,,,,,,
item1222,type0,user1319,2021-09-03 23:38:42.255000,label39,label43,label4,label6,,,,,,,,,,,,,
item1273,type0,user1319,2021-09-05 23:20:33.352000,label4,label5,label3,label9,,,,,,,,,,,,,
item957,type0,user1319,2021-08-28 00:46:22.517000,label6,label4,,,,,,,,,,,,,,,
item2836,type0,user1319,2021-08-29 22:55:52.434000,label5,label12,label9,label27,label6,label4,,,,,,,,,,,
item3043,type0,user1319,2021-09-11 22:01:47.027000,label12,label4,label9,label5,label6,label57,label27,label16,,,,,,,,,
item2946,type0,user1319,2021-09-02 01:35:55.603000,label39,label6,label43,label4,,,,,,,,,,,,,
item430,type0,user1319,2021-09-21 23:12:19.485000,label161,label4,label5,label6,label27,label12,label9,,,,,,,,,,
item2957,type0,user1319,2021-09-05 23:19:28.106000,label216,label9,label4,label6,label97,,,,,,,,,,,,
item1724,type0,user1319,2021-09-25 03:09:47.131000,label27,label33,label35,label4,label9,label5,label6,label28,label12,,,,,,,,
item1053,type1,user1322,2021-08-30 03:38:56.243000,label35,label118,label33,label51,,,,,,,,,,,,,
item2850,type2,user1322,2021-08-31 04:39:34.562000,label72,label71,label88,label6,label4,label8,label21,label90,,,,,,,,,
item1054,type1,user1322,2021-08-30 03:37:48.432000,label3,label65,label9,label4,label5,,,,,,,,,,,,
item4740,type0,user1322,2021-08-31 04:39:47.806000,label9,label10,label103,label4,label6,label39,label43,,,,,,,,,,
item1114,type1,user1322,2021-09-01 02:15:07.928000,label135,label4,label27,label9,label19,label12,label5,,,,,,,,,,
item1049,type1,user1324,2021-08-30 11:09:09.134000,label38,label7,label6,label35,label47,,,,,,,,,,,,
item1438,type1,user1324,2021-09-13 20:17:12.113000,label9,label6,label27,label12,label5,label4,,,,,,,,,,,
item1666,type1,user1324,2021-09-24 05:22:15.106000,label48,label12,label93,label27,label6,label5,label4,label9,,,,,,,,,
item2814,type0,user1324,2021-08-28 11:05:13.243000,label19,label42,label9,label4,label168,label5,,,,,,,,,,,
item1643,type0,user1324,2021-09-09 16:51:33.447000,label4,label22,label6,label170,label9,label85,,,,,,,,,,,
item1106,type1,user1324,2021-08-31 19:08:35.301000,label9,label41,label27,label12,label4,label5,label6,,,,,,,,,,
item1055,type3,user1324,2021-08-31 19:13:00.701000,label27,label12,label6,label5,label4,label9,,,,,,,,,,,
item977,type3,user1327,2021-08-30 13:28:37.625000,label4,label9,label5,label3,,,,,,,,,,,,,
item1579,type0,user1327,2021-09-19 12:59:23.135000,label6,label157,,,,,,,,,,,,,,,
item1910,type0,user1327,2021-10-03 23:52:27.962000,label4,label9,label12,label5,label27,label6,,,,,,,,,,,
item551,type0,user1327,2021-10-04 19:53:29.787000,label5,label4,label9,label48,label6,label27,label93,label12,,,,,,,,,
item2842,type2,user1327,2021-08-30 13:17:13.376000,label12,label93,label6,label4,label9,label48,label5,label27,,,,,,,,,
item2843,type2,user1327,2021-08-30 13:20:11.059000,label6,label27,label5,label12,label9,label4,,,,,,,,,,,
item999,type0,user1327,2021-08-30 13:10:43.346000,label118,label33,label35,label51,,,,,,,,,,,,,
item378,type0,user1327,2021-09-08 21:24:48.939000,label6,label76,label92,label8,label4,label13,,,,,,,,,,,
item1322,type0,user1327,2021-09-20 13:20:06.466000,label7,label47,label6,label4,label38,,,,,,,,,,,,
item1751,type0,user1327,2021-09-29 01:30:28.110000,label4,label9,label12,label65,label27,label5,,,,,,,,,,,
item2329,type0,user1327,2021-08-30 13:14:21.918000,label7,label6,label35,label47,label38,,,,,,,,,,,,
item3939,type1,user1327,2021-08-31 14:50:57.780000,label141,label7,label38,label35,label6,label47,,,,,,,,,,,
item725,type0,user1327,2021-09-09 00:11:59.254000,label6,label4,,,,,,,,,,,,,,,
item4134,type0,user1327,2021-09-29 01:29:14.316000,label27,label6,label9,label12,label5,label4,,,,,,,,,,,
item1482,type0,user1327,2021-09-29 01:34:30.634000,label4,label27,label5,label9,label6,label12,,,,,,,,,,,
item168,type0,user1327,2021-08-30 13:04:53.750000,label18,label12,label5,label4,label9,label27,label6,,,,,,,,,,
item475,type2,user1327,2021-08-31 14:39:56.406000,label9,label82,label6,label17,label14,label4,,,,,,,,,,,
item4211,type0,user1327,2021-09-08 21:18:18.869000,label5,label9,label27,label12,label18,label6,label4,,,,,,,,,,
item476,type0,user1327,2021-09-09 00:16:42.300000,label6,label43,label52,label4,label75,label39,,,,,,,,,,,
item1364,type0,user1327,2021-09-09 00:21:09.116000,label9,label12,label27,label35,label6,label5,label4,,,,,,,,,,
item128,type3,user133,2021-08-09 18:52:12.313000,label9,label5,label6,label27,label12,label4,,,,,,,,,,,
item359,type1,user133,2021-08-15 19:19:41.529000,label75,label52,label177,label50,label4,label21,label6,,,,,,,,,,
item2311,type1,user133,2021-08-10 14:26:46.680000,label9,label12,label49,label27,label99,label6,label5,label4,,,,,,,,,
item2231,type1,user133,2021-08-06 11:17:10.917000,label3,label12,label9,label4,label5,label6,label35,label27,,,,,,,,,
item9,type1,user133,2021-08-06 11:20:38.700000,label3,label69,label9,label4,label5,label6,label27,label12,,,,,,,,,
item2283,type1,user133,2021-08-09 09:40:08.473000,label6,label18,,,,,,,,,,,,,,,
item2214,type1,user133,2021-08-03 08:05:01.302000,label4,label7,label38,label47,label6,,,,,,,,,,,,
item122,type3,user133,2021-08-09 08:37:45.717000,label4,label9,label12,label132,label27,label41,label6,label5,,,,,,,,,
item1069,type2,user1335,2021-08-30 18:22:28.810000,label9,label4,label5,label6,label57,label47,label38,label7,label16,,,,,,,,
item649,type0,user1335,2021-09-03 00:38:50.375000,label12,label6,label27,label4,label5,label9,,,,,,,,,,,
item1729,type0,user1335,2021-09-25 13:09:56.320000,label27,label35,label6,label5,label4,label9,label207,label12,label132,,,,,,,,
item2928,type2,user1335,2021-09-04 13:14:07.522000,label27,label76,label138,label4,label5,label9,label12,label6,label60,,,,,,,,
item606,type0,user1335,2021-08-25 16:53:44.507000,label4,label70,label153,label58,label98,label35,label33,label6,label9,,,,,,,,
item2839,type0,user1335,2021-08-30 17:38:29.314000,label4,label6,label87,label27,label40,label12,label5,label9,,,,,,,,,
item1295,type0,user1335,2021-09-23 01:44:38.637000,label21,label135,label91,label72,label31,label15,label108,label97,label35,label6,label4,label8,,,,,
item1625,type0,user1335,2021-09-22 14:04:50.245000,label45,label31,label91,label72,label21,label8,label4,label6,label97,label108,label15,,,,,,
item1070,type0,user1338,2021-08-30 19:25:45.542000,label65,label38,label47,label7,label6,,,,,,,,,,,,
item1347,type1,user1338,2021-09-09 10:38:51.354000,label12,label9,label27,label6,label5,label4,,,,,,,,,,,
item1446,type1,user1338,2021-09-14 20:30:55.776000,label7,label139,label72,label146,label21,label8,label4,label6,label45,label14,,,,,,,
item1566,type1,user1338,2021-09-18 18:08:31.284000,label18,label6,,,,,,,,,,,,,,,
item1544,type1,user1338,2021-09-18 18:10:34.639000,label6,label18,,,,,,,,,,,,,,,
item1770,type0,user1338,2021-10-02 11:22:26.944000,label4,label12,label5,label6,label33,label27,label28,label65,label9,,,,,,,,
item2862,type1,user1338,2021-08-31 20:11:24.961000,label69,label5,label4,label48,label3,label93,label9,,,,,,,,,,
item2901,type1,user1338,2021-09-03 09:50:14.165000,label4,label6,label12,label27,label5,label9,,,,,,,,,,,
item3003,type1,user1338,2021-09-08 13:49:59.669000,label52,label6,label43,label4,label75,label39,,,,,,,,,,,
item1472,type1,user1338,2021-09-14 20:44:13.417000,label4,label9,label10,label6,label103,label39,,,,,,,,,,,
item3082,type1,user1338,2021-09-14 20:25:27.767000,label57,label6,label5,label12,label16,label9,label4,label27,,,,,,,,,
item3083,type1,user1338,2021-09-14 20:37:32.369000,label4,label5,label6,label35,label27,label12,label9,,,,,,,,,,
item132,type1,user1338,2021-08-09 19:08:16.256000,label18,label6,label47,label7,label38,,,,,,,,,,,,
item3602,type1,user1338,2021-08-12 20:33:28.060000,label12,label6,label27,label5,label4,label9,,,,,,,,,,,
item3901,type1,user1338,2021-08-28 12:07:05.735000,label44,label86,label51,label33,label4,label50,label9,label20,label109,,,,,,,,
item3928,type1,user1338,2021-08-30 13:10:27.047000,label57,label27,label16,label12,label9,label4,label5,label6,,,,,,,,,
item1143,type0,user1338,2021-09-02 10:16:44.263000,label6,label35,label47,label7,label145,label38,,,,,,,,,,,
item1279,type1,user1338,2021-09-06 19:06:37.300000,label47,label242,label65,label7,label38,label6,,,,,,,,,,,
item2759,type0,user1338,2021-09-08 12:14:26.709000,label4,label213,label39,label6,label43,label9,label200,,,,,,,,,,
item1552,type1,user1338,2021-09-14 20:28:15.617000,label9,label5,label27,label16,label6,label12,label57,label4,,,,,,,,,
item4108,type1,user1338,2021-09-14 20:45:55.745000,label65,label12,label27,label6,label5,label4,label9,,,,,,,,,,
item1502,type1,user1338,2021-09-14 20:49:53.432000,label12,label84,label72,label21,label8,label4,label6,label88,label14,label7,label139,,,,,,
item1183,type1,user1338,2021-09-03 09:53:48.243000,label9,label5,label3,label4,,,,,,,,,,,,,
item818,type0,user1338,2021-09-07 09:28:18.179000,label6,label58,label33,label4,label9,label70,,,,,,,,,,,
item4855,type1,user1338,2021-09-14 20:40:16.831000,label5,label6,label57,label27,label16,label12,label9,label4,,,,,,,,,
item130,type1,user134,2021-08-09 20:08:54.485000,label7,label6,label47,label38,,,,,,,,,,,,,
item582,type1,user134,2021-08-19 11:05:45.931000,label72,label104,label20,label85,label6,label4,label8,,,,,,,,,,
item642,type0,user134,2021-08-20 12:39:57.645000,label34,label47,label69,label7,label38,,,,,,,,,,,,
item727,type1,user134,2021-08-22 08:03:59.331000,label12,label68,label67,label33,label56,label37,label131,label28,,,,,,,,,
item893,type1,user134,2021-08-25 13:23:15.132000,label82,label4,label6,label17,label14,label9,,,,,,,,,,,
item896,type2,user134,2021-08-25 14:56:40.776000,label6,label58,label70,label4,label9,label33,,,,,,,,,,,
item972,type1,user134,2021-08-27 12:45:37.421000,label9,label6,label12,label27,label5,label4,,,,,,,,,,,
item1770,type0,user134,2021-09-26 15:05:59.851000,label69,label12,label27,label6,label5,label4,label9,label146,,,,,,,,,
item2024,type0,user134,2021-10-09 22:19:55.453000,label27,label5,label4,label9,label12,label137,label132,label6,,,,,,,,,
item2044,type1,user134,2021-10-11 22:32:24.161000,label6,label12,label18,label5,label4,label9,label27,,,,,,,,,,
item2085,type1,user134,2021-10-14 13:10:33.781000,label12,label190,label4,label5,label6,label35,label27,label9,,,,,,,,,
item2155,type1,user134,2021-10-20 19:15:44.035000,label9,label33,label4,label5,label27,label6,label101,label71,label12,,,,,,,,
item2215,type1,user134,2021-08-04 09:19:07.926000,label47,label6,label63,label54,label4,label38,label7,,,,,,,,,,
item45,type0,user134,2021-08-07 07:05:22.636000,label4,label8,label166,label21,label6,label72,label85,label24,,,,,,,,,
item195,type1,user134,2021-08-10 23:53:53.597000,label6,label5,label43,label33,label39,label28,,,,,,,,,,,
item2329,type0,user134,2021-08-10 23:54:50.012000,label170,label22,label85,label6,label4,label9,,,,,,,,,,,
item515,type0,user134,2021-08-17 21:01:05.269000,label9,label4,label5,label6,label27,label12,,,,,,,,,,,
item552,type1,user134,2021-08-18 21:46:50.682000,label9,label5,label6,label61,label27,label12,label4,,,,,,,,,,
item892,type1,user134,2021-08-25 11:28:37.585000,label33,label69,label51,,,,,,,,,,,,,,
item2816,type1,user134,2021-08-28 11:50:00.164000,label38,label19,label6,label205,label47,label7,,,,,,,,,,,
item2935,type2,user134,2021-09-04 17:57:17.183000,label47,label7,label38,label148,label6,label69,,,,,,,,,,,
item2948,type0,user134,2021-09-05 18:49:11.153000,label4,label14,label17,label27,label9,label77,label82,label12,label6,label5,,,,,,,
item3019,type3,user134,2021-09-09 16:05:52.405000,label4,label6,label13,label76,label92,label8,,,,,,,,,,,
item1386,type1,user134,2021-09-11 19:52:59.645000,label6,,,,,,,,,,,,,,,,
item1821,type0,user134,2021-09-27 21:47:29.182000,label7,label47,label6,label4,label38,,,,,,,,,,,,
item2098,type1,user134,2021-10-15 12:17:10.358000,label27,label19,label9,label4,label12,label5,,,,,,,,,,,
item3486,type0,user134,2021-08-03 06:17:37.299000,label38,label6,label18,label47,label7,,,,,,,,,,,,
item682,type0,user134,2021-08-08 15:50:44.772000,label16,label9,label5,label4,label6,label57,,,,,,,,,,,
item329,type1,user134,2021-08-13 18:35:02.409000,label4,label6,,,,,,,,,,,,,,,
item471,type1,user134,2021-08-16 19:50:21.044000,label154,label18,label44,label108,label117,label92,label17,label8,label4,label6,,,,,,,
item3691,type1,user134,2021-08-17 13:52:43.786000,label33,label35,label4,label5,label6,,,,,,,,,,,,
item528,type1,user134,2021-08-17 23:45:05.466000,label28,label33,label18,label6,,,,,,,,,,,,,
item572,type3,user134,2021-08-19 01:13:20.953000,label5,label6,label18,label27,label44,label9,label4,label12,,,,,,,,,
item852,type1,user134,2021-08-24 13:07:39.216000,label9,label83,label4,label6,label94,label95,,,,,,,,,,,
item953,type1,user134,2021-08-26 11:48:15.144000,label9,label4,label5,label6,label27,label12,,,,,,,,,,,
item1199,type1,user134,2021-09-04 22:56:36.495000,label12,label88,label6,label4,label84,label72,label21,label8,,,,,,,,,
item4010,type1,user134,2021-09-05 18:47:32.780000,label5,label35,label3,label9,label4,,,,,,,,,,,,
item2016,type0,user134,2021-09-23 21:53:23.641000,label5,label12,label27,label6,label9,label4,,,,,,,,,,,
item4322,type1,user134,2021-10-13 20:50:29.695000,label27,label9,label4,label5,label6,label18,label12,,,,,,,,,,
item2107,type1,user134,2021-10-16 21:43:21.907000,label58,label9,label4,label6,label33,label70,,,,,,,,,,,
item104,type1,user134,2021-08-09 09:36:21.848000,label5,label4,label9,label168,label19,label42,,,,,,,,,,,
item197,type1,user134,2021-08-11 15:50:04.963000,label6,label12,label71,label88,label4,label8,label21,label72,label84,label90,,,,,,,
item375,type0,user134,2021-08-14 21:09:23.007000,label5,label9,label4,label6,label35,label27,label12,label34,,,,,,,,,
item2545,type2,user134,2021-08-17 19:53:44.205000,label38,label7,label47,label19,label6,label148,,,,,,,,,,,
